episode,agent0_time,agent0_actions,agent0_reward,agent1_time,agent1_actions,agent1_reward,bounces_1,bounces_2
2261,1.1063134670257568,33,-1.0,1.1063134670257568,33,1.0,0.0,1.0
2262,1.7677662372589111,53,1.0,1.7687597274780273,53,-1.0,1.0,1.0
2263,1.763899564743042,53,-1.0,1.763899564743042,53,1.0,1.0,1.0
2264,2.4676918983459473,74,1.0,2.4676918983459473,74,-1.0,2.0,1.0
2265,1.6008446216583252,48,-1.0,1.6008446216583252,48,1.0,1.0,1.0
2266,2.9608659744262695,89,-1.0,2.9608659744262695,89,1.0,0.0,1.0
2267,1.7718255519866943,53,-1.0,1.7708277702331543,53,1.0,1.0,1.0
2268,1.7695975303649902,53,1.0,1.7695975303649902,53,-1.0,1.0,1.0
2269,1.7688071727752686,53,1.0,1.7678077220916748,53,-1.0,1.0,1.0
2270,1.7708520889282227,53,-1.0,1.7718505859375,53,1.0,1.0,1.0
2271,1.0734009742736816,32,-1.0,1.0734009742736816,32,1.0,0.0,1.0
2272,1.0909857749938965,33,-1.0,1.0909857749938965,33,1.0,0.0,1.0
2273,1.702805995941162,51,1.0,1.7037162780761719,51,-1.0,1.0,1.0
2274,1.777933120727539,53,-1.0,1.777935266494751,53,1.0,1.0,1.0
2275,1.685429334640503,51,-1.0,1.686359167098999,51,1.0,1.0,1.0
2276,1.7727885246276855,53,1.0,1.7727885246276855,53,-1.0,1.0,1.0
2277,1.7594223022460938,53,-1.0,1.7604186534881592,53,1.0,1.0,1.0
2278,1.7720115184783936,53,-1.0,1.7720115184783936,53,1.0,1.0,1.0
2279,1.7689945697784424,53,1.0,1.769965648651123,53,-1.0,1.0,1.0
2280,1.770355224609375,53,-1.0,1.770355224609375,53,1.0,1.0,1.0
2281,1.7702913284301758,53,1.0,1.7702913284301758,53,-1.0,1.0,1.0
2282,0.39127016067504883,12,1.0,0.39226388931274414,12,-1.0,0.0,0.0
2283,1.7682275772094727,53,1.0,1.7682275772094727,53,-1.0,1.0,1.0
2284,1.769611120223999,53,1.0,1.770604133605957,53,-1.0,1.0,1.0
2285,1.7603638172149658,53,1.0,1.7603638172149658,53,-1.0,1.0,1.0
2286,1.7710192203521729,53,-1.0,1.7710192203521729,53,1.0,1.0,1.0
2287,0.3914337158203125,12,-1.0,0.3914337158203125,12,1.0,0.0,0.0
2288,1.7706146240234375,53,-1.0,1.7716083526611328,53,1.0,1.0,1.0
2289,1.7583255767822266,53,1.0,1.7583255767822266,53,-1.0,1.0,1.0
2290,1.764389991760254,53,-1.0,1.764389991760254,53,1.0,1.0,1.0
2291,1.769226312637329,53,1.0,1.769226312637329,53,-1.0,1.0,1.0
2292,1.0738880634307861,32,1.0,1.0738880634307861,32,-1.0,1.0,0.0
2293,1.769385576248169,53,1.0,1.769385576248169,53,-1.0,1.0,1.0
2294,1.7560315132141113,53,1.0,1.7560315132141113,53,-1.0,1.0,1.0
2295,1.7767574787139893,53,-1.0,1.7767574787139893,53,1.0,1.0,1.0
2296,1.0734035968780518,32,1.0,1.074401617050171,32,-1.0,1.0,0.0
2297,1.7750554084777832,53,-1.0,1.7750554084777832,53,1.0,1.0,1.0
2298,1.7714643478393555,53,1.0,1.7714643478393555,53,-1.0,1.0,1.0
2299,1.7689182758331299,53,1.0,1.7689182758331299,53,-1.0,1.0,1.0
2300,2.1643126010894775,65,-1.0,2.1653127670288086,65,1.0,1.0,2.0
2301,1.7621979713439941,53,1.0,1.7631912231445312,53,-1.0,1.0,1.0
2302,1.7743103504180908,53,-1.0,1.7743103504180908,53,1.0,1.0,1.0
2303,2.9640934467315674,89,-1.0,2.9640934467315674,89,1.0,0.0,1.0
2304,1.775219440460205,53,1.0,1.775219440460205,53,-1.0,1.0,1.0
2305,1.0753192901611328,32,1.0,1.0753192901611328,32,-1.0,1.0,0.0
2306,0.3930628299713135,12,-1.0,0.3940603733062744,12,1.0,0.0,0.0
2307,1.7700927257537842,53,-1.0,1.77105712890625,53,1.0,1.0,1.0
2308,1.7722091674804688,53,-1.0,1.7722091674804688,53,1.0,1.0,1.0
2309,1.7568159103393555,53,-1.0,1.7568159103393555,53,1.0,1.0,1.0
2310,1.7688722610473633,53,-1.0,1.7688722610473633,53,1.0,1.0,1.0
2311,1.7773752212524414,53,-1.0,1.7783689498901367,53,1.0,1.0,1.0
2312,1.751953125,53,1.0,1.7529468536376953,53,-1.0,1.0,1.0
2313,1.7744033336639404,53,1.0,1.7753965854644775,53,-1.0,1.0,1.0
2314,1.756605863571167,53,-1.0,1.757603406906128,53,1.0,1.0,1.0
2315,1.7688395977020264,53,-1.0,1.7698333263397217,53,1.0,1.0,1.0
2316,1.7720844745635986,53,-1.0,1.7730848789215088,53,1.0,1.0,1.0
2317,1.0790998935699463,32,1.0,1.0790998935699463,32,-1.0,1.0,0.0
2318,1.0751678943634033,32,1.0,1.0751678943634033,32,-1.0,1.0,0.0
2319,1.759643793106079,53,-1.0,1.7605326175689697,53,1.0,1.0,1.0
2320,1.7706642150878906,53,-1.0,1.7716617584228516,53,1.0,1.0,1.0
2321,2.470215320587158,74,-1.0,2.470215320587158,74,1.0,1.0,2.0
2322,2.95996356010437,89,-1.0,2.9609568119049072,89,1.0,0.0,1.0
2323,1.7680628299713135,53,-1.0,1.7680628299713135,53,1.0,1.0,1.0
2324,1.772155523300171,53,1.0,1.772155523300171,53,-1.0,1.0,1.0
2325,0.39091062545776367,12,1.0,0.3919105529785156,12,-1.0,0.0,0.0
2326,1.7688508033752441,53,-1.0,1.7688508033752441,53,1.0,1.0,1.0
2327,1.7717463970184326,53,-1.0,1.7717463970184326,53,1.0,1.0,1.0
2328,1.7606992721557617,53,1.0,1.7606992721557617,53,-1.0,1.0,1.0
2329,1.7698161602020264,53,1.0,1.7698161602020264,53,-1.0,1.0,1.0
2330,1.7723784446716309,53,-1.0,1.7743730545043945,53,1.0,1.0,1.0
2331,1.7537143230438232,53,1.0,1.7547080516815186,53,-1.0,1.0,1.0
2332,1.7767081260681152,53,1.0,1.7767081260681152,53,-1.0,1.0,1.0
2333,2.1275486946105957,64,1.0,2.1275486946105957,64,-1.0,2.0,1.0
2334,1.4635155200958252,44,-1.0,1.4635155200958252,44,1.0,1.0,1.0
2335,1.7668843269348145,53,-1.0,1.767880916595459,53,1.0,1.0,1.0
2336,1.1080331802368164,33,1.0,1.1080331802368164,33,-1.0,1.0,0.0
2337,2.12813401222229,64,1.0,2.12813401222229,64,-1.0,2.0,1.0
2338,1.7705199718475342,53,-1.0,1.7705199718475342,53,1.0,1.0,1.0
2339,0.39615345001220703,12,-1.0,0.39615345001220703,12,1.0,0.0,0.0
2340,1.7724919319152832,53,1.0,1.7724919319152832,53,-1.0,1.0,1.0
2341,1.755507230758667,53,1.0,1.7564001083374023,53,-1.0,1.0,1.0
2342,1.7697374820709229,53,-1.0,1.7697374820709229,53,1.0,1.0,1.0
2343,1.7739100456237793,53,-1.0,1.7739100456237793,53,1.0,1.0,1.0
2344,1.753619909286499,53,1.0,1.7546167373657227,53,-1.0,1.0,1.0
2345,1.7715413570404053,53,1.0,1.7715413570404053,53,-1.0,1.0,1.0
2346,2.640315055847168,79,-1.0,2.6413493156433105,79,1.0,1.0,1.0
2347,1.0726850032806396,32,-1.0,1.0726850032806396,32,1.0,0.0,1.0
2348,1.768359899520874,53,1.0,1.768359899520874,53,-1.0,1.0,1.0
2349,1.7787461280822754,53,-1.0,1.7787461280822754,53,1.0,1.0,1.0
2350,1.7692570686340332,53,-1.0,1.7702536582946777,53,1.0,1.0,1.0
2351,1.7543137073516846,53,-1.0,1.7543137073516846,53,1.0,1.0,1.0
2352,1.772810697555542,53,1.0,1.7738037109375,53,-1.0,1.0,1.0
2353,1.774153470993042,53,1.0,1.7751579284667969,53,-1.0,1.0,1.0
2354,1.7690362930297852,53,1.0,1.7700300216674805,53,-1.0,1.0,1.0
2355,2.466790199279785,74,-1.0,2.466790199279785,74,1.0,1.0,2.0
2356,2.1464579105377197,64,-1.0,2.147454023361206,64,1.0,1.0,2.0
2357,1.7683470249176025,53,-1.0,1.7683470249176025,53,1.0,1.0,1.0
2358,1.1138601303100586,33,-1.0,1.1128668785095215,33,1.0,0.0,1.0
2359,1.0579748153686523,32,1.0,1.0589985847473145,32,-1.0,1.0,0.0
2360,1.7678310871124268,53,1.0,1.7678310871124268,53,-1.0,1.0,1.0
2361,1.7685298919677734,53,1.0,1.7695233821868896,53,-1.0,1.0,1.0
2362,1.7685599327087402,53,1.0,1.7685599327087402,53,-1.0,1.0,1.0
2363,1.770324468612671,53,1.0,1.770324468612671,53,-1.0,1.0,1.0
2364,1.7559504508972168,53,-1.0,1.7559504508972168,53,1.0,1.0,1.0
2365,1.7700841426849365,53,1.0,1.7710835933685303,53,-1.0,1.0,1.0
2366,1.7707595825195312,53,-1.0,1.7707595825195312,53,1.0,1.0,1.0
2367,1.7700071334838867,53,-1.0,1.7700071334838867,53,1.0,1.0,1.0
2368,1.7732570171356201,53,1.0,1.7732570171356201,53,-1.0,1.0,1.0
2369,1.7711622714996338,53,-1.0,1.7711622714996338,53,1.0,1.0,1.0
2370,1.7725372314453125,53,-1.0,1.7725372314453125,53,1.0,1.0,1.0
2371,1.770904302597046,53,1.0,1.770904302597046,53,-1.0,1.0,1.0
2372,1.0885231494903564,33,1.0,1.0895204544067383,33,-1.0,1.0,0.0
2373,2.4612607955932617,52,-1.0,2.4612607955932617,52,1.0,1.0,1.0
2374,1.7612347602844238,53,-1.0,1.7622287273406982,53,1.0,1.0,1.0
2375,1.7724223136901855,53,1.0,1.7724223136901855,53,-1.0,1.0,1.0
2376,0.42920422554016113,13,1.0,0.42920422554016113,13,-1.0,0.0,1.0
2377,0.4076864719390869,12,-1.0,0.4066903591156006,12,1.0,0.0,0.0
2378,1.0910849571228027,33,-1.0,1.0910849571228027,33,1.0,0.0,1.0
2379,1.7726941108703613,53,1.0,1.7726941108703613,53,-1.0,1.0,1.0
2380,0.3917410373687744,12,-1.0,0.3917410373687744,12,1.0,0.0,0.0
2381,1.7699878215789795,53,-1.0,1.7709846496582031,53,1.0,1.0,1.0
2382,1.7751009464263916,53,1.0,1.776132583618164,53,-1.0,1.0,1.0
2383,4.0042195320129395,120,-1.0,4.005260467529297,120,1.0,1.0,1.0
2384,1.0531182289123535,32,1.0,1.0531182289123535,32,-1.0,1.0,0.0
2385,1.776444911956787,53,-1.0,1.776444911956787,53,1.0,1.0,1.0
2386,1.7675340175628662,53,-1.0,1.7675340175628662,53,1.0,1.0,1.0
2387,1.772430181503296,53,-1.0,1.772430181503296,53,1.0,1.0,1.0
2388,1.0733678340911865,32,1.0,1.0733678340911865,32,-1.0,1.0,0.0
2389,1.7713878154754639,53,-1.0,1.7713878154754639,53,1.0,1.0,1.0
2390,1.7512376308441162,53,1.0,1.7512376308441162,53,-1.0,1.0,1.0
2391,1.6055009365081787,48,-1.0,1.6063952445983887,48,1.0,1.0,1.0
2392,1.769965648651123,53,-1.0,1.7709317207336426,53,1.0,1.0,1.0
2393,1.7709572315216064,53,-1.0,1.7709572315216064,53,1.0,1.0,1.0
2394,1.7575013637542725,53,-1.0,1.7575013637542725,53,1.0,1.0,1.0
2395,1.7681303024291992,53,-1.0,1.7681303024291992,53,1.0,1.0,1.0
2396,1.7739710807800293,53,1.0,1.774965524673462,53,-1.0,1.0,1.0
2397,1.0921263694763184,33,1.0,1.0921263694763184,33,-1.0,1.0,0.0
2398,1.7734477519989014,53,-1.0,1.7744503021240234,53,1.0,1.0,1.0
2399,1.0903446674346924,33,1.0,1.0903446674346924,33,-1.0,1.0,0.0
2400,1.7698638439178467,53,-1.0,1.7708566188812256,53,1.0,1.0,1.0
2401,1.7707335948944092,53,1.0,1.7707335948944092,53,-1.0,1.0,1.0
2402,2.4699149131774902,74,-1.0,2.4708051681518555,74,1.0,1.0,2.0
2403,1.7521345615386963,53,-1.0,1.7534456253051758,53,1.0,1.0,1.0
2404,2.47064471244812,74,-1.0,2.4716434478759766,74,1.0,1.0,2.0
2405,1.7702445983886719,53,-1.0,1.7702445983886719,53,1.0,1.0,1.0
2406,1.7688324451446533,53,1.0,1.7697229385375977,53,-1.0,1.0,1.0
2407,1.769618272781372,53,1.0,1.769618272781372,53,-1.0,1.0,1.0
2408,3.1658806800842285,95,-1.0,3.1658806800842285,95,1.0,2.0,2.0
2409,1.752974271774292,53,-1.0,1.7539677619934082,53,1.0,1.0,1.0
2410,1.7731060981750488,53,1.0,1.7731060981750488,53,-1.0,1.0,1.0
2411,2.6366398334503174,79,1.0,2.6366398334503174,79,-1.0,1.0,1.0
2412,1.7539875507354736,53,1.0,1.7539875507354736,53,-1.0,1.0,1.0
2413,1.7700355052947998,53,1.0,1.7710325717926025,53,-1.0,1.0,1.0
2414,1.7711856365203857,53,-1.0,1.7711856365203857,53,1.0,1.0,1.0
2415,0.3943049907684326,12,1.0,0.3943049907684326,12,-1.0,0.0,0.0
2416,1.0761761665344238,32,1.0,1.077174425125122,32,-1.0,1.0,0.0
2417,1.7687747478485107,53,-1.0,1.769768476486206,53,1.0,1.0,1.0
2418,1.7516474723815918,53,1.0,1.7526404857635498,53,-1.0,1.0,1.0
2419,3.1330230236053467,94,1.0,3.1330230236053467,94,-1.0,2.0,2.0
2420,2.468442916870117,74,-1.0,2.4694406986236572,74,1.0,1.0,2.0
2421,1.7723515033721924,53,1.0,1.7723515033721924,53,-1.0,1.0,1.0
2422,1.6062335968017578,48,-1.0,1.607224702835083,48,1.0,1.0,1.0
2423,1.0892438888549805,33,1.0,1.0902416706085205,33,-1.0,1.0,0.0
2424,2.471771717071533,74,1.0,2.4727680683135986,74,-1.0,2.0,1.0
2425,1.7712647914886475,53,1.0,1.772261619567871,53,-1.0,1.0,1.0
2426,1.7541213035583496,53,-1.0,1.7541213035583496,53,1.0,1.0,1.0
2427,2.470258951187134,74,1.0,2.471256732940674,74,-1.0,2.0,1.0
2428,2.4762821197509766,74,1.0,2.4762821197509766,74,-1.0,2.0,1.0
2429,2.4692561626434326,74,1.0,2.4692561626434326,74,-1.0,2.0,1.0
2430,3.1368887424468994,94,1.0,3.137888193130493,94,-1.0,2.0,2.0
2431,1.0701823234558105,32,-1.0,1.0701823234558105,32,1.0,0.0,1.0
2432,1.7697277069091797,53,-1.0,1.7697277069091797,53,1.0,1.0,1.0
2433,1.60178804397583,48,1.0,1.60178804397583,48,-1.0,1.0,1.0
2434,1.7533421516418457,53,1.0,1.7533421516418457,53,-1.0,1.0,1.0
2435,1.1128976345062256,33,-1.0,1.1128976345062256,33,1.0,0.0,1.0
2436,3.03202486038208,91,-1.0,3.03202486038208,91,1.0,1.0,1.0
2437,1.755401372909546,53,-1.0,1.755401372909546,53,1.0,1.0,1.0
2438,1.1062633991241455,33,-1.0,1.1062633991241455,33,1.0,0.0,1.0
2439,1.7718591690063477,53,-1.0,1.7738659381866455,53,1.0,1.0,1.0
2440,1.0615313053131104,32,1.0,1.0615313053131104,32,-1.0,1.0,0.0
2441,1.7711114883422852,53,-1.0,1.7711114883422852,53,1.0,1.0,1.0
2442,2.470756769180298,74,-1.0,2.4717605113983154,74,1.0,1.0,2.0
2443,1.7709565162658691,53,-1.0,1.7709565162658691,53,1.0,1.0,1.0
2444,1.0853939056396484,33,-1.0,1.0863909721374512,33,1.0,0.0,1.0
2445,1.7724194526672363,53,1.0,1.7724194526672363,53,-1.0,1.0,1.0
2446,2.634753942489624,79,1.0,2.635746717453003,79,-1.0,1.0,1.0
2447,2.4676458835601807,74,-1.0,2.4676458835601807,74,1.0,1.0,2.0
2448,2.9606242179870605,89,1.0,2.9606242179870605,89,-1.0,1.0,0.0
2449,1.4658710956573486,44,-1.0,1.4668707847595215,44,1.0,1.0,1.0
2450,1.7700905799865723,53,1.0,1.7700905799865723,53,-1.0,1.0,1.0
2451,2.466313362121582,74,-1.0,2.466313362121582,74,1.0,1.0,2.0
2452,1.0998585224151611,33,1.0,1.0998585224151611,33,-1.0,1.0,0.0
2453,1.1047732830047607,33,-1.0,1.105771541595459,33,1.0,0.0,1.0
2454,0.3927042484283447,12,-1.0,0.3927042484283447,12,1.0,0.0,0.0
2455,1.7684810161590576,53,-1.0,1.7694740295410156,53,1.0,1.0,1.0
2456,1.762974500656128,53,1.0,1.762974500656128,53,-1.0,1.0,1.0
2457,0.40816354751586914,12,-1.0,0.4071674346923828,12,1.0,0.0,0.0
2458,1.7684478759765625,53,1.0,1.7684478759765625,53,-1.0,1.0,1.0
2459,1.7719035148620605,53,-1.0,1.7727923393249512,53,1.0,1.0,1.0
2460,1.7730140686035156,53,1.0,1.7749996185302734,53,-1.0,1.0,1.0
2461,2.4668359756469727,74,-1.0,2.4668359756469727,74,1.0,1.0,2.0
2462,1.8718624114990234,56,1.0,1.8728554248809814,56,-1.0,2.0,1.0
2463,2.958919048309326,89,1.0,2.959810733795166,89,-1.0,1.0,0.0
2464,1.7678489685058594,53,1.0,1.7688424587249756,53,-1.0,1.0,1.0
2465,1.7707021236419678,53,-1.0,1.771695613861084,53,1.0,1.0,1.0
2466,2.472935676574707,74,1.0,2.472935676574707,74,-1.0,2.0,1.0
2467,3.149322032928467,94,1.0,3.149322032928467,94,-1.0,2.0,2.0
2468,1.7729487419128418,53,1.0,1.7739789485931396,53,-1.0,1.0,1.0
2469,0.4078092575073242,12,1.0,0.4087662696838379,12,-1.0,0.0,0.0
2470,2.962393045425415,89,1.0,2.962393045425415,89,-1.0,1.0,0.0
2471,1.7725675106048584,53,-1.0,1.7725675106048584,53,1.0,1.0,1.0
2472,1.7524964809417725,53,-1.0,1.7524964809417725,53,1.0,1.0,1.0
2473,1.106217384338379,33,1.0,1.106217384338379,33,-1.0,1.0,0.0
2474,2.430297613143921,73,-1.0,2.431290864944458,73,1.0,2.0,2.0
2475,1.7683665752410889,53,-1.0,1.7693595886230469,53,1.0,1.0,1.0
2476,1.096785068511963,33,1.0,1.096785068511963,33,-1.0,1.0,0.0
2477,3.1313281059265137,94,-1.0,3.132321357727051,94,1.0,2.0,2.0
2478,2.465815782546997,74,1.0,2.465815782546997,74,-1.0,2.0,1.0
2479,1.768507480621338,53,-1.0,1.768507480621338,53,1.0,1.0,1.0
2480,1.7697079181671143,53,1.0,1.7697079181671143,53,-1.0,1.0,1.0
2481,1.76936936378479,53,-1.0,1.76936936378479,53,1.0,1.0,1.0
2482,1.7572615146636963,53,1.0,1.7582592964172363,53,-1.0,1.0,1.0
2483,2.467177152633667,74,1.0,2.467177152633667,74,-1.0,2.0,1.0
2484,2.468979597091675,74,1.0,2.468979597091675,74,-1.0,2.0,1.0
2485,1.7697584629058838,53,-1.0,1.7706518173217773,53,1.0,1.0,1.0
2486,0.4079093933105469,12,-1.0,0.4079093933105469,12,1.0,0.0,0.0
2487,1.7524845600128174,53,-1.0,1.7534565925598145,53,1.0,1.0,1.0
2488,1.7687652111053467,53,1.0,1.7697625160217285,53,-1.0,1.0,1.0
2489,1.772249698638916,53,1.0,1.772249698638916,53,-1.0,1.0,1.0
2490,1.7620272636413574,53,1.0,1.764021873474121,53,-1.0,1.0,1.0
2491,0.412076473236084,12,-1.0,0.412076473236084,12,1.0,0.0,0.0
2492,0.3941800594329834,12,1.0,0.3941800594329834,12,-1.0,0.0,0.0
2493,1.0935161113739014,33,1.0,1.0935161113739014,33,-1.0,1.0,0.0
2494,2.4702560901641846,74,-1.0,2.4702560901641846,74,1.0,1.0,2.0
2495,1.1069135665893555,33,-1.0,1.1069135665893555,33,1.0,0.0,1.0
2496,1.752267599105835,53,-1.0,1.7513017654418945,53,1.0,1.0,1.0
2497,2.470719575881958,74,1.0,2.470719575881958,74,-1.0,2.0,1.0
2498,2.4651541709899902,74,-1.0,2.4651541709899902,74,1.0,1.0,2.0
2499,1.7736563682556152,53,-1.0,1.7746539115905762,53,1.0,1.0,1.0
2500,1.1070704460144043,33,1.0,1.1070704460144043,33,-1.0,1.0,0.0
2501,1.0731172561645508,32,1.0,1.0741205215454102,32,-1.0,1.0,0.0
2502,2.465252637863159,74,1.0,2.465252637863159,74,-1.0,2.0,1.0
2503,2.468879222869873,74,1.0,2.468879222869873,74,-1.0,2.0,1.0
2504,2.472992420196533,74,-1.0,2.473989725112915,74,1.0,1.0,2.0
2505,1.0884828567504883,33,1.0,1.0884828567504883,33,-1.0,1.0,0.0
2506,2.4694395065307617,74,1.0,2.470329999923706,74,-1.0,2.0,1.0
2507,2.466710090637207,74,-1.0,2.466710090637207,74,1.0,1.0,2.0
2508,1.7716333866119385,53,-1.0,1.7716333866119385,53,1.0,1.0,1.0
2509,1.0921764373779297,33,1.0,1.0921764373779297,33,-1.0,1.0,0.0
2510,1.1063473224639893,33,1.0,1.1063473224639893,33,-1.0,1.0,0.0
2511,2.465214490890503,74,-1.0,2.466207504272461,74,1.0,1.0,2.0
2512,0.42783308029174805,13,1.0,0.42783308029174805,13,-1.0,0.0,1.0
2513,1.7731764316558838,53,-1.0,1.7740700244903564,53,1.0,1.0,1.0
2514,2.466970205307007,74,1.0,2.466970205307007,74,-1.0,2.0,1.0
2515,1.7681612968444824,53,-1.0,1.7681612968444824,53,1.0,1.0,1.0
2516,1.7690064907073975,53,-1.0,1.7690064907073975,53,1.0,1.0,1.0
2517,1.0912539958953857,33,1.0,1.0912539958953857,33,-1.0,1.0,0.0
2518,2.4669606685638428,74,1.0,2.4669606685638428,74,-1.0,2.0,1.0
2519,1.106109857559204,33,1.0,1.1071038246154785,33,-1.0,1.0,0.0
2520,1.7550697326660156,53,1.0,1.7550697326660156,53,-1.0,1.0,1.0
2521,1.7705836296081543,53,1.0,1.7715816497802734,53,-1.0,1.0,1.0
2522,1.4629216194152832,44,1.0,1.4629216194152832,44,-1.0,1.0,1.0
2523,1.6004159450531006,48,-1.0,1.6004159450531006,48,1.0,1.0,1.0
2524,1.7695364952087402,53,-1.0,1.770535945892334,53,1.0,1.0,1.0
2525,1.7698233127593994,53,1.0,1.7698233127593994,53,-1.0,1.0,1.0
2526,1.7690083980560303,53,1.0,1.7700095176696777,53,-1.0,1.0,1.0
2527,2.484863519668579,75,-1.0,2.484863519668579,75,1.0,1.0,3.0
2528,1.4811005592346191,44,1.0,1.4811005592346191,44,-1.0,1.0,1.0
2529,1.7539660930633545,53,1.0,1.7539660930633545,53,-1.0,1.0,1.0
2530,1.1067397594451904,33,-1.0,1.1067397594451904,33,1.0,0.0,1.0
2531,1.7707488536834717,53,1.0,1.7707488536834717,53,-1.0,1.0,1.0
2532,1.7689690589904785,53,-1.0,1.7689690589904785,53,1.0,1.0,1.0
2533,2.9585607051849365,89,-1.0,2.9595541954040527,89,1.0,0.0,1.0
2534,2.4683542251586914,74,1.0,2.4683542251586914,74,-1.0,2.0,1.0
2535,1.7698071002960205,53,1.0,1.770799160003662,53,-1.0,1.0,1.0
2536,1.0702238082885742,32,-1.0,1.0702238082885742,32,1.0,0.0,1.0
2537,1.7729310989379883,53,-1.0,1.7729310989379883,53,1.0,1.0,1.0
2538,2.502624273300171,75,-1.0,2.502624273300171,75,1.0,1.0,3.0
2539,2.963162422180176,89,-1.0,2.964163303375244,89,1.0,0.0,1.0
2540,1.7686686515808105,53,1.0,1.7686686515808105,53,-1.0,1.0,1.0
2541,2.469801664352417,74,-1.0,2.469801664352417,74,1.0,1.0,2.0
2542,2.464214563369751,74,1.0,2.4652082920074463,74,-1.0,2.0,1.0
2543,1.0896968841552734,33,1.0,1.0896968841552734,33,-1.0,1.0,0.0
2544,1.7714228630065918,53,1.0,1.7714228630065918,53,-1.0,1.0,1.0
2545,2.4992644786834717,75,-1.0,2.4992644786834717,75,1.0,1.0,3.0
2546,1.7709085941314697,53,1.0,1.7709085941314697,53,-1.0,1.0,1.0
2547,1.7694952487945557,53,1.0,1.7694952487945557,53,-1.0,1.0,1.0
2548,1.0858995914459229,33,-1.0,1.084897518157959,33,1.0,0.0,1.0
2549,1.7757389545440674,53,1.0,1.7757389545440674,53,-1.0,1.0,1.0
2550,2.502023935317993,75,-1.0,2.502023935317993,75,1.0,1.0,2.0
2551,1.1057567596435547,33,-1.0,1.1057567596435547,33,1.0,0.0,1.0
2552,1.7707581520080566,53,1.0,1.7717549800872803,53,-1.0,1.0,1.0
2553,1.7732701301574707,53,1.0,1.7741668224334717,53,-1.0,1.0,1.0
2554,2.464837074279785,74,1.0,2.464837074279785,74,-1.0,2.0,1.0
2555,1.7556819915771484,53,-1.0,1.7566792964935303,53,1.0,1.0,1.0
2556,2.503347873687744,75,-1.0,2.503347873687744,75,1.0,1.0,3.0
2557,1.1076996326446533,33,1.0,1.1087322235107422,33,-1.0,1.0,0.0
2558,1.0994696617126465,33,-1.0,1.1004631519317627,33,1.0,0.0,1.0
2559,2.4667627811431885,74,-1.0,2.4667627811431885,74,1.0,1.0,2.0
2560,0.42635679244995117,13,1.0,0.42635679244995117,13,-1.0,0.0,1.0
2561,2.477736711502075,74,-1.0,2.4787306785583496,74,1.0,1.0,2.0
2562,1.6877081394195557,51,1.0,1.6877081394195557,51,-1.0,1.0,1.0
2563,1.772230863571167,53,-1.0,1.7732295989990234,53,1.0,1.0,1.0
2564,1.7719483375549316,53,-1.0,1.7729029655456543,53,1.0,1.0,1.0
2565,0.3889029026031494,12,1.0,0.3889029026031494,12,-1.0,0.0,0.0
2566,1.7730097770690918,53,-1.0,1.774003028869629,53,1.0,1.0,1.0
2567,1.7531390190124512,53,1.0,1.7531390190124512,53,-1.0,1.0,1.0
2568,2.4710841178894043,74,1.0,2.4710841178894043,74,-1.0,2.0,1.0
2569,1.7777576446533203,53,1.0,1.7777576446533203,53,-1.0,1.0,1.0
2570,1.7819523811340332,53,1.0,1.782944679260254,53,-1.0,1.0,1.0
2571,4.154556512832642,125,1.0,4.154556512832642,125,-1.0,2.0,1.0
2572,1.7692885398864746,53,1.0,1.7692885398864746,53,-1.0,1.0,1.0
2573,4.135545969009399,124,-1.0,4.136539697647095,124,1.0,1.0,2.0
2574,1.7701928615570068,53,-1.0,1.7701928615570068,53,1.0,1.0,1.0
2575,1.7577698230743408,52,1.0,1.7577698230743408,52,-1.0,1.0,1.0
2576,2.506344795227051,75,-1.0,2.506344795227051,75,1.0,1.0,3.0
2577,1.7681117057800293,53,1.0,1.7681117057800293,53,-1.0,1.0,1.0
2578,2.4994516372680664,75,1.0,2.4994516372680664,75,-1.0,3.0,1.0
2579,2.235086441040039,67,-1.0,2.236083507537842,67,1.0,1.0,2.0
2580,1.0903120040893555,33,-1.0,1.0903120040893555,33,1.0,0.0,1.0
2581,2.50408935546875,75,1.0,2.50408935546875,75,-1.0,3.0,1.0
2582,1.4654450416564941,44,-1.0,1.4654450416564941,44,1.0,1.0,1.0
2583,1.4663174152374268,44,-1.0,1.4673151969909668,44,1.0,1.0,1.0
2584,1.7687656879425049,53,1.0,1.7687656879425049,53,-1.0,1.0,1.0
2585,0.42523765563964844,13,1.0,0.42523765563964844,13,-1.0,0.0,1.0
2586,1.7696752548217773,53,1.0,1.7696752548217773,53,-1.0,1.0,1.0
2587,1.7711622714996338,53,-1.0,1.7711622714996338,53,1.0,1.0,1.0
2588,1.7703230381011963,53,1.0,1.7703230381011963,53,-1.0,1.0,1.0
2589,0.3919644355773926,12,-1.0,0.3919644355773926,12,1.0,0.0,0.0
2590,1.6961073875427246,51,1.0,1.6971006393432617,51,-1.0,1.0,1.0
2591,1.770799160003662,53,1.0,1.7717936038970947,53,-1.0,1.0,1.0
2592,2.502983570098877,75,1.0,2.502983570098877,75,-1.0,3.0,1.0
2593,1.7570726871490479,53,-1.0,1.7580654621124268,53,1.0,1.0,1.0
2594,1.7709460258483887,53,1.0,1.7709460258483887,53,-1.0,1.0,1.0
2595,1.7709074020385742,53,-1.0,1.7709074020385742,53,1.0,1.0,1.0
2596,1.7669241428375244,53,-1.0,1.7669241428375244,53,1.0,1.0,1.0
